Bill No,Doc. Date,Vou No,Bill Date,Party Name,State,City Name,Product Name (Overwrite),category,HSN Code,Packing,Qty,Purchase Rate,Purchase Amt,CGST Amount,SGST Amount,IGST Amount,Total Amount,Category
H/14770,03-03-2021,  PW/957,03-03-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,BUDEPRESS 200 CAP             30CAP,,3004,30CAP,300,62.1,18630,950.13,950.13,,20530.26,A TO Z
CLI13544,12-11-2020,  PW/165,21-11-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,IOXIM-O-100 TAB               10 TAB,,3004,10 TAB,980,17.5,17150,,,2058,19208,A TO Z
CLI14808,05-12-2020,  PW/253,05-12-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,IOXIM-O-100 TAB               10 TAB,,3004,10 TAB,500,17.5,8750,,,1050,9800,A TO Z
CLI17528,16-01-2021,  PW/593,16-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,IOXIM-O-100 TAB               10 TAB,,3004,10 TAB,200,17.5,3500,,,420,3920,A TO Z
CLI17528,16-01-2021,  PW/593,16-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,IOXIM-O-100 TAB               10 TAB,,3004,10 TAB,300,17.5,5250,,,630,5880,A TO Z
CLI18682,08-02-2021,  PW/754,08-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,IOXIM-O-100 TAB               10 TAB,,3004,10 TAB,1000,17.5,17500,,,2100,19600,A TO Z
CLI13543,12-11-2020,  PW/166,21-11-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,BISOPROLOL 2.5MG              10 TAB,,3004,10 TAB,6000,3.6,21600,,,2592,24192,CARDIAC
CLI15627,16-12-2020,  PW/343,17-12-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,BISOPROLOL 2.5MG              10 TAB,,3004,10 TAB,3960,3.6,14256,,,1710.72,15966.72,CARDIAC
CLI19964,17-02-2021,  PW/904,23-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,BISOPROLOL 2.5MG              10 TAB,,3004,10 TAB,4080,3.6,14688,,,1762.56,16450.56,CARDIAC
CLI13543,12-11-2020,  PW/166,21-11-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLME 40+HCT12.5MG             10 TAB,,3004,10 TAB,2220,21,46620,,,5594.4,52214.4,CARDIAC
CLI17528,16-01-2021,  PW/593,16-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLME 40+HCT12.5MG             10 TAB,,3004,10 TAB,2510,21,52710,,,6325.2,59035.2,CARDIAC
CLI17630,16-01-2021,  PW/638,23-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLME 40+HCT12.5MG             10 TAB,,3004,10 TAB,2510,21,52710,,,6325.2,59035.2,CARDIAC
CLI19603,18-02-2021,  PW/866,18-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLME 40+HCT12.5MG             10 TAB,,3004,10 TAB,1070,21,22470,,,2696.4,25166.4,CARDIAC
CLI19603,18-02-2021,  PW/866,18-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLME 40+HCT12.5MG             10 TAB,,3004,10 TAB,4970,21,104370,,,12524.4,116894.4,CARDIAC
CLI13543,12-11-2020,  PW/166,21-11-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,PIOGLITAZONE 15MG             10 TAB,,3004,10 TAB,12720,3.3,41976,,,5037.12,47013.12,DIABETIC
CLI15627,16-12-2020,  PW/343,17-12-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,PIOGLITAZONE 15MG             10 TAB,,3004,10 TAB,4240,3.3,13992,,,1679.04,15671.04,DIABETIC
CLI19603,18-02-2021,  PW/866,18-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,PIOGLITAZONE 15MG             10 TAB,,3004,10 TAB,3020,3.3,9966,,,1195.92,11161.92,DIABETIC
MP-01162,20-11-2020,  PW/167,21-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,8800,3.44,30272,1816.32,1816.32,,33904.64,PAIN KILLER
MP-01241,04-12-2020,  PW/244,05-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,8800,3.44,30272,1816.32,1816.32,,33904.64,PAIN KILLER
MP-01368,25-12-2020,  PW/418,26-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,6600,3.44,22704,1362.24,1362.24,,25428.48,PAIN KILLER
MP-01416,05-01-2021,  PW/498,05-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,1250,3.44,4300,258,258,,4816,PAIN KILLER
MP-01416,05-01-2021,  PW/498,05-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,500,3.44,1720,103.2,103.2,,1926.4,PAIN KILLER
MP-01416,05-01-2021,  PW/498,05-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,2800,3.44,9632,577.92,577.92,,10787.84,PAIN KILLER
MP-01416,05-01-2021,  PW/498,05-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,4400,3.44,15136,908.16,908.16,,16952.32,PAIN KILLER
MP-01657,12-02-2021,  PW/804,13-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DICLOFENAC+PARA TAB           10 TAB,,3004,10 TAB,7200,3.44,24768,1486.08,1486.08,,27740.16,PAIN KILLER
MP-01162,20-11-2020,  PW/167,21-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,4750,5,23750,1425,1425,,26600,DIABETIC
MP-01162,20-11-2020,  PW/167,21-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,5330,5,26650,1599,1599,,29848,DIABETIC
MP-01230,03-12-2020,  PW/228,03-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,10080,5,50400,3024,3024,,56448,DIABETIC
MP-01346,23-12-2020,  PW/385,23-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,1140,5,5700,342,342,,6384,DIABETIC
MP-01346,23-12-2020,  PW/385,23-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,2570,5,12850,771,771,,14392,DIABETIC
MP-01624,10-02-2021,  PW/782,10-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,10080,5,50400,3024,3024,,56448,DIABETIC
MP-01641,11-02-2021,  PW/798,12-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,10080,5,50400,3024,3024,,56448,DIABETIC
MP-01718,22-02-2021,  PW/895,22-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,10080,5,50400,3024,3024,,56448,DIABETIC
MP-01788,05-03-2021,  PW/980,06-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,100,5,500,30,30,,560,DIABETIC
MP-01788,05-03-2021,  PW/980,06-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,4880,5,24400,1464,1464,,27328,DIABETIC
MP-01788,05-03-2021,  PW/980,06-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,5040,5,25200,1512,1512,,28224,DIABETIC
MP-01853,20-03-2021,  PW/1088,20-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 500PR+GLIME 1TAB          10 TAB,,3004,10 TAB,10080,5.5,55440,3326.4,3326.4,,62092.8,DIABETIC
MP-01162,20-11-2020,  PW/167,21-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 250             10 TAB,,3004,10 TAB,5400,2.45,13230,793.8,793.8,,14817.6,DIABETIC
MP-01346,23-12-2020,  PW/385,23-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 250             10 TAB,,3004,10 TAB,2850,2.45,6982.5,418.95,418.95,,7820.4,DIABETIC
MP-01578,03-02-2021,  PW/707,03-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 250             10 TAB,,3004,10 TAB,5400,2.45,13230,793.8,793.8,,14817.6,DIABETIC
MP-01612,06-02-2021,  PW/761,08-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 250             10 TAB,,3004,10 TAB,2700,2.45,6615,396.9,396.9,,7408.8,DIABETIC
MP-01822,12-03-2021,  PW/1039,12-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 250             10 TAB,,3004,10 TAB,2850,2.45,6982.5,418.95,418.95,,7820.4,DIABETIC
MP-01169,21-11-2020,  PW/169,21-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,KILL-THYRO-75 TAB             100 TAB,,3004,100 TAB,400,36.5,14600,876,876,,16352,A TO Z
MP-01267,10-12-2020,  PW/279,10-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,KILL-THYRO-75 TAB             100 TAB,,3004,100 TAB,400,36.5,14600,876,876,,16352,A TO Z
MP-01409,02-01-2021,  PW/476,04-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,KILL-THYRO-75 TAB             100 TAB,,3004,100 TAB,125,36.5,4562.5,273.75,273.75,,5110,A TO Z
MP-01568,02-02-2021,  PW/683,02-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,KILL-THYRO-75 TAB             100 TAB,,3004,100 TAB,600,36.5,21900,1314,1314,,24528,A TO Z
MP-01660,12-02-2021,  PW/805,13-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,KILL-THYRO-75 TAB             100 TAB,,3004,100 TAB,400,36.5,14600,876,876,,16352,A TO Z
MP-01666,13-02-2021,  PW/813,15-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,KILL-THYRO-75 TAB             100 TAB,,3004,100 TAB,600,36.5,21900,1314,1314,,24528,A TO Z
CLI13860,21-11-2020,  PW/172,23-11-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLMESARTAN 40MG               10 TAB,,3004,10 TAB,2510,21,52710,,,6325.2,59035.2,CARDIAC
CLI13858,21-11-2020,  PW/202,27-11-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLMESARTAN 40MG               10 TAB,,3004,10 TAB,2510,21,52710,,,6325.2,59035.2,CARDIAC
CLI14807,05-12-2020,  PW/251,05-12-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLMESARTAN 40MG               10 TAB,,3004,10 TAB,2510,21,52710,,,6325.2,59035.2,CARDIAC
CLI17528,16-01-2021,  PW/593,16-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLMESARTAN 40MG               10 TAB,,3004,10 TAB,2510,21,52710,,,6325.2,59035.2,CARDIAC
CLI17630,16-01-2021,  PW/638,23-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLMESARTAN 40MG               10 TAB,,3004,10 TAB,480,21,10080,,,1209.6,11289.6,CARDIAC
CLI20826,04-03-2021,  PW/967,04-03-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLMESARTAN 40MG               10 TAB,,3004,10 TAB,2510,21,52710,,,6325.2,59035.2,CARDIAC
CLI20768,01-03-2021,  PW/989,08-03-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLMESARTAN 40MG               10 TAB,,3004,10 TAB,5020,21,105420,,,12650.4,118070.4,CARDIAC
NHC03748,24-11-2020,  PW/173,24-11-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PREGAWARE CARD                PIECE,,3822,PIECE,840,6.9,5796,295.6,295.6,,6387.2,A TO Z
NHC04720,13-01-2021,  PW/563,13-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PREGAWARE CARD                PIECE,,3822,PIECE,2520,6.9,17388,886.79,886.79,,19161.58,A TO Z
NHC05173,11-02-2021,  PW/789,11-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PREGAWARE CARD                PIECE,,3822,PIECE,1680,6.9,11592,591.19,591.19,,12774.38,A TO Z
NHC05658,08-03-2021,  PW/993,08-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PREGAWARE CARD                PIECE,,3822,PIECE,1600,6.9,11040,563.04,563.04,,12166.08,A TO Z
NHC03757,24-11-2020,  PW/174,24-11-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PILESCOR CREAM                20GM,,3004,20GM,720,16.5,11880,605.88,605.88,,13091.76,A TO Z
NHC04004,04-12-2020,  PW/242,04-12-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PILESCOR CREAM                20GM,,3004,20GM,720,16.5,11880,605.88,605.88,,13091.76,A TO Z
NHC04276,19-12-2020,  PW/366,19-12-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PILESCOR CREAM                20GM,,3004,20GM,360,16.5,5940,302.94,302.94,,6545.88,A TO Z
NHC04357,24-12-2020,  PW/394,24-12-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PILESCOR CREAM                20GM,,3004,20GM,360,16.5,5940,302.94,302.94,,6545.88,A TO Z
NHC04990,01-02-2021,  PW/672,01-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PILESCOR CREAM                20GM,,3004,20GM,720,16.5,11880,605.88,605.88,,13091.76,A TO Z
NHC05565,03-03-2021,  PW/952,03-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PILESCOR CREAM                20GM,,3004,20GM,720,16.5,11880,605.88,605.88,,13091.76,A TO Z
NHC03757,24-11-2020,  PW/174,24-11-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,640,22,14080,718.08,718.08,,15516.16,A TO Z
NHC04004,04-12-2020,  PW/242,04-12-2020,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,1280,22,28160,1436.16,1436.16,,31032.32,A TO Z
NHC04720,13-01-2021,  PW/563,13-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,1280,22,28160,1436.16,1436.16,,31032.32,A TO Z
NHC04871,23-01-2021,  PW/641,23-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,640,22,14080,718.08,718.08,,15516.16,A TO Z
NHC05530,01-03-2021,  PW/933,01-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,640,22,14080,718.08,718.08,,15516.16,A TO Z
NHC05532,01-03-2021,  PW/934,01-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,512,22,11264,574.46,574.46,,12412.92,A TO Z
NHC05556,03-03-2021,  PW/954,03-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,64,22,1408,71.81,71.81,,1551.62,A TO Z
NHC05620,06-03-2021,  PW/983,06-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,CREMOPEN LAXATIVE LIQUID      1,,30049032,1,1216,22,26752,1364.35,1364.35,,29480.7,A TO Z
MP-01176,24-11-2020,  PW/176,24-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CLOPIROS-AP FORTE TAB         10 TAB,,3004,10 TAB,4480,9.6,43008,2580.48,2580.48,,48168.96,CARDIAC
MP-01246,05-12-2020,  PW/250,05-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CLOPIROS-AP FORTE TAB         10 TAB,,3004,10 TAB,4480,9.6,43008,2580.48,2580.48,,48168.96,CARDIAC
MP-01413,04-01-2021,  PW/492,04-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CLOPIROS-AP FORTE TAB         10 TAB,,3004,10 TAB,4480,9.6,43008,2580.48,2580.48,,48168.96,CARDIAC
MP-01580,03-02-2021,  PW/701,03-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CLOPIROS-AP FORTE TAB         10 TAB,,3004,10 TAB,4480,9.6,43008,2580.48,2580.48,,48168.96,CARDIAC
MP-01590,04-02-2021,  PW/719,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CLOPIROS-AP FORTE TAB         10 TAB,,3004,10 TAB,2620,9.6,25152,1509.12,1509.12,,28170.24,CARDIAC
MP-01590,04-02-2021,  PW/719,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CLOPIROS-AP FORTE TAB         10 TAB,,3004,10 TAB,5380,9.6,51648,3098.88,3098.88,,57845.76,CARDIAC
MP-01833,15-03-2021,  PW/1052,15-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CLOPIROS-AP FORTE TAB         10 TAB,,3004,10 TAB,4480,9.6,43008,2580.48,2580.48,,48168.96,CARDIAC
MP-01176,24-11-2020,  PW/176,24-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DOXYROS TAB                   8 TAB,,3004,8 TAB,1200,9.75,11700,702,702,,13104,A TO Z
MP-01192,26-11-2020,  PW/192,26-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DOXYROS TAB                   8 TAB,,3004,8 TAB,2400,9.75,23400,1404,1404,,26208,A TO Z
MP-01413,04-01-2021,  PW/492,04-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DOXYROS TAB                   8 TAB,,3004,8 TAB,2400,9.75,23400,1404,1404,,26208,A TO Z
MP-01500,18-01-2021,  PW/595,18-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DOXYROS TAB                   8 TAB,,3004,8 TAB,600,9.75,5850,351,351,,6552,A TO Z
MP-01500,18-01-2021,  PW/595,18-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DOXYROS TAB                   8 TAB,,3004,8 TAB,2600,9.75,25350,1521,1521,,28392,A TO Z
MP-01881,23-03-2021,  PW/1105,23-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DOXYROS TAB                   8 TAB,,3004,8 TAB,2400,9.75,23400,1404,1404,,26208,A TO Z
MP-01175,24-11-2020,  PW/177,24-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,1940,8.3,16102,966.12,966.12,,18034.24,DIABETIC
MP-01175,24-11-2020,  PW/177,24-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,4480,8.3,37184,2231.04,2231.04,,41646.08,DIABETIC
MP-01397,01-01-2021,  PW/464,02-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,3360,8.3,27888,1673.28,1673.28,,31234.56,DIABETIC
MP-01397,01-01-2021,  PW/464,02-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,3360,8.3,27888,1673.28,1673.28,,31234.56,DIABETIC
MP-01787,05-03-2021,  PW/981,06-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,280,8.3,2324,139.44,139.44,,2602.88,DIABETIC
MP-01787,05-03-2021,  PW/981,06-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,6850,8.3,56855,3411.3,3411.3,,63677.6,DIABETIC
MP-01787,05-03-2021,  PW/981,06-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,3590,8.3,29797,1787.82,1787.82,,33372.64,DIABETIC
MP-01853,20-03-2021,  PW/1088,20-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MET 1000PR+GLIME 1TAB         10 TAB,,3004,10 TAB,5000,8.3,41500,2490,2490,,46480,DIABETIC
S0671,24-11-2020,  PW/178,24-11-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,300,13,3900,205.92,205.92,,4311.84,A TO Z
S0831,03-12-2020,  PW/230,03-12-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,500,13,6500,343.2,343.2,,7186.4,A TO Z
S1377,05-01-2021,  PW/495,05-01-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,1200,13,15600,823.68,823.68,,17247.36,A TO Z
S1957,04-02-2021,  PW/739,05-02-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,600,13,7800,411.84,411.84,,8623.68,A TO Z
S1956,04-02-2021,  PW/742,06-02-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,600,13,7800,411.84,411.84,,8623.68,A TO Z
S2719,08-03-2021,  PW/994,08-03-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,1000,13,13000,686.4,686.4,,14372.8,A TO Z
S2769,10-03-2021,  PW/1023,10-03-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,600,13,7800,411.84,411.84,,8623.68,A TO Z
S2808,11-03-2021,  PW/1030,12-03-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,DUXILA-20 TAB                 10 TAB,,3004,10 TAB,2000,13,26000,1372.8,1372.8,,28745.6,A TO Z
S0671,24-11-2020,  PW/178,24-11-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE-5 TAB                 10 TAB,,3004,10 TAB,600,6.5,3900,205.92,205.92,,4311.84,A TO Z
S1126,21-12-2020,  PW/379,23-12-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE-5 TAB                 10 TAB,,3004,10 TAB,600,6.5,3900,205.92,205.92,,4311.84,A TO Z
S1377,05-01-2021,  PW/495,05-01-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE-5 TAB                 10 TAB,,3004,10 TAB,1000,6.5,6500,343.2,343.2,,7186.4,A TO Z
S0671,24-11-2020,  PW/178,24-11-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE PLUS TAB              10 TAB,,3004,10 TAB,1000,14.5,14500,765.6,765.6,,16031.2,A TO Z
S0831,03-12-2020,  PW/230,03-12-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE PLUS TAB              10 TAB,,3004,10 TAB,1000,14.5,14500,765.6,765.6,,16031.2,A TO Z
S1377,05-01-2021,  PW/495,05-01-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE PLUS TAB              10 TAB,,3004,10 TAB,1500,14.5,21750,1148.4,1148.4,,24046.8,A TO Z
S1957,04-02-2021,  PW/739,05-02-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE PLUS TAB              10 TAB,,3004,10 TAB,2000,14.5,29000,1531.2,1531.2,,32062.4,A TO Z
S1956,04-02-2021,  PW/742,06-02-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE PLUS TAB              10 TAB,,3004,10 TAB,2000,14.5,29000,1531.2,1531.2,,32062.4,A TO Z
S2661,04-03-2021,  PW/976,05-03-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE PLUS TAB              10 TAB,,3004,10 TAB,1200,14.5,17400,918.72,918.72,,19237.44,A TO Z
S2808,11-03-2021,  PW/1030,12-03-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,ESICARE PLUS TAB              10 TAB,,3004,10 TAB,2000,14.5,29000,1531.2,1531.2,,32062.4,A TO Z
S0671,24-11-2020,  PW/178,24-11-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,MIGABET-20 TAB                10 TAB,,30049099,10 TAB,1500,3.7,5550,293.04,293.04,,6136.08,A TO Z
S0831,03-12-2020,  PW/230,03-12-2020,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,MIGABET-20 TAB                10 TAB,,30049099,10 TAB,1000,3.7,3700,195.36,195.36,,4090.72,A TO Z
